1772560800000000,68317.30000000,68935.05000000,67983.44000000,68635.02000000,608.52411000,1772564399999999,41794361.13988420,29147,224.60712000,15414666.68025340,0
1772564400000000,68637.69000000,68900.00000000,68311.97000000,68449.07000000,982.89970000,1772567999999999,67430649.75961650,31369,535.30904000,36704680.79804680,0
1772568000000000,68449.07000000,68598.63000000,68082.81000000,68257.99000000,546.62983000,1772571599999999,37287524.87514130,23629,370.48651000,25261295.56571800,0
1772571600000000,68257.99000000,68257.99000000,67823.53000000,68022.06000000,199.36728000,1772575199999999,13559520.90215440,16196,91.32742000,6211315.92383570,0
1772575200000000,68026.23000000,68528.22000000,68026.23000000,68316.33000000,142.56998000,1772578799999999,9738884.75519300,13949,79.27232000,5413597.84062930,0
1772578800000000,68316.33000000,68862.52000000,68238.88000000,68341.31000000,236.96619000,1772582399999999,16234507.63552240,19678,125.26019000,8582268.19564960,0
1772582400000000,68341.32000000,68416.80000000,67868.90000000,68106.19000000,124.41787000,1772585999999999,8481486.81471160,15086,50.24714000,3425991.60782560,0
1772586000000000,68106.20000000,68909.43000000,67964.86000000,68424.08000000,258.10329000,1772589599999999,17662629.58120410,23545,128.47425000,8794839.29259350,0
1772589600000000,68424.08000000,68453.45000000,67979.29000000,68324.99000000,141.47167000,1772593199999999,9652077.26830070,15281,60.16697000,4104786.42214620,0
1772593200000000,68329.07000000,68393.56000000,67402.20000000,67746.90000000,225.77962000,1772596799999999,15320536.10899150,22452,95.51198000,6482050.53531930,0
1772596800000000,67740.66000000,67958.57000000,67465.57000000,67791.26000000,210.23391000,1772600399999999,14227121.55592750,16619,110.83295000,7500672.35082170,0
1772600400000000,67791.26000000,68379.00000000,67672.40000000,68201.21000000,123.14711000,1772603999999999,8375244.83992710,15021,66.09421000,4496855.40332680,0
1772604000000000,68205.14000000,68683.98000000,68044.32000000,68509.53000000,225.62621000,1772607599999999,15430150.11695570,16956,98.62122000,6741791.33470460,0
1772607600000000,68509.54000000,69660.37000000,68348.61000000,69500.01000000,770.26595000,1772611199999999,53113476.07227060,35141,330.76107000,22830124.96128130,0
1772611200000000,69503.29000000,71184.21000000,69137.39000000,71020.00000000,984.81699000,1772614799999999,69092184.02062490,55173,436.83587000,30665119.31447450,0
1772614800000000,71021.99000000,71900.00000000,70730.09000000,71518.62000000,1180.10670000,1772618399999999,84200282.91300860,64845,580.15064000,41410537.14643110,0
1772618400000000,71524.98000000,71883.33000000,71162.15000000,71342.71000000,602.86396000,1772621999999999,43098074.10732340,29167,215.97447000,15437676.45305540,0
1772622000000000,71347.37000000,71499.09000000,70923.93000000,71109.49000000,279.59462000,1772625599999999,19911374.69945530,19333,121.07225000,8624415.70290160,0
1772625600000000,71105.11000000,71364.32000000,70591.37000000,71345.07000000,374.87112000,1772629199999999,26588576.79988670,22213,181.28236000,12862517.57687640,0
1772629200000000,71345.07000000,71628.19000000,71212.39000000,71486.32000000,358.13650000,1772632799999999,25582169.83853080,21979,132.95387000,9497266.95927570,0
1772632800000000,71484.52000000,72632.37000000,71300.16000000,71627.59000000,1013.69703000,1772636399999999,72858507.28946460,58810,495.15834000,35600848.99503030,0
1772636400000000,71627.59000000,73497.42000000,71594.73000000,73416.12000000,1047.44017000,1772639999999999,76050736.23659520,62818,591.30094000,42959062.10027180,0
1772640000000000,73411.72000000,73532.67000000,72558.96000000,73312.44000000,837.32689000,1772643599999999,61240164.39765500,55113,523.69051000,38307302.26640400,0
1772643600000000,73316.92000000,73775.57000000,72953.42000000,73234.18000000,759.08714000,1772647199999999,55611590.55852820,41072,468.38661000,34316043.02836190,0
1772647200000000,73233.62000000,73737.00000000,72932.72000000,73719.71000000,521.42429000,1772650799999999,38244947.68201710,41108,346.54496000,25422759.92497020,0
1772650800000000,73719.71000000,74086.95000000,73530.08000000,73648.24000000,551.02131000,1772654399999999,40661394.98004130,40573,340.58869000,25135632.01421430,0
1772654400000000,73648.24000000,73758.62000000,73028.00000000,73048.98000000,357.72594000,1772657999999999,26265535.70659560,26773,198.31341000,14565536.66141060,0
1772658000000000,73055.10000000,73346.63000000,72909.83000000,73333.94000000,272.01375000,1772661599999999,19894078.27696380,16488,159.78352000,11684360.63094060,0
1772661600000000,73333.94000000,73555.52000000,72637.15000000,72719.67000000,265.50922000,1772665199999999,19413581.98974360,17072,133.98488000,9802906.25027060,0
1772665200000000,72719.68000000,72894.12000000,72329.22000000,72686.18000000,279.14114000,1772668799999999,20272170.78978520,17268,117.98504000,8568004.15375510,0
1772668800000000,72686.18000000,73039.22000000,72564.32000000,72785.36000000,206.97665000,1772672399999999,15073399.41922730,17754,108.31578000,7888822.23162270,0
1772672400000000,72785.36000000,73333.00000000,72420.01000000,72556.16000000,221.74537000,1772675999999999,16149869.18476030,17965,112.41347000,8193249.18177570,0
1772676000000000,72556.17000000,72914.86000000,72355.55000000,72529.00000000,185.68308000,1772679599999999,13485082.21780030,15629,100.83692000,7322251.30980940,0
1772679600000000,72529.88000000,72769.42000000,72363.46000000,72515.28000000,129.85381000,1772683199999999,9420864.09957920,11972,64.29334000,4665045.41426250,0
1772683200000000,72515.66000000,73102.03000000,72465.64000000,72836.48000000,195.33172000,1772686799999999,14216873.02282410,15694,110.43466000,8037691.59475730,0
1772686800000000,72836.48000000,72935.76000000,72278.41000000,72425.62000000,189.92843000,1772690399999999,13778398.30202030,17255,90.22117000,6544365.86138540,0
1772690400000000,72433.52000000,72669.96000000,72041.30000000,72569.30000000,297.82456000,1772693999999999,21546673.23423190,26198,134.16176000,9708089.25753060,0
1772694000000000,72569.29000000,72680.35000000,71780.00000000,72077.28000000,467.75721000,1772697599999999,33782957.89162580,26786,233.36741000,16856837.93092920,0
